ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	TPop Guid	TPop Nr	TPop Gemeinde	TPop Flurname	TPop Status	TPop Status unklar	TPop Begründung für unklaren Status	TPop X-Koordinaten	TPop Y-Koordinaten	TPop Radius (m)	TPop Höhe	TPop Exposition	TPop Klima	TPop Hangneigung	TPop Beschreibung	TPop Kataster-Nr	TPop Verantwortlich	TPop für AP-Bericht relevant	TPop bekannt seit	TPop EigentümerIn	TPop Kontakt vor Ort	TPop Nutzungszone	TPop BewirtschafterIn	TPop Bewirtschaftung	TPop Lage repräsentiert Population	Massn Guid	Massn Jahr	Massn Datum	Massn Typ	Massn Massnahme	Massn BearbeiterIn	Massn Bemerkungen	Massn Plan vorhanden	Massn Plan Bezeichnung	Massn Fläche m2	Massn Form der Ansiedlung	Massn Pflanzanordnung	Massn Markierung	Massn Anz Triebe	Massn Pflanzen	Massn Anz Pflanzstellen	Massn Wirtspflanze	Massn Herkunftspopulation	Massn Sammeldatum	Massn MutWann	Massn MutWer	
265300	Muscari comosum (L.) Mill.	kein Eintrag			038E3CDC-AA02-4854-9F8B-12692D9A473C	15	Glattfelden, Eglisgrund	angesiedelt, vor Beginn Aktionsplan	2008	681934	268373	CCAE710C-69B3-4B25-AD80-D3BAB0138A14	1	Glattfelden	Eglisgrund, Fl. 1	angesiedelt, vor Beginn Aktionsplan	0		681934	268373						Anpfl. südl. Fl. 1		Charlotte Salzmann	1	2008						1	6D9DFDB3-1AB5-46BA-84ED-D242F2A62777	2008	2008-11-12 00:00:00	Ansiedlung: Ansaat und Auspflanzung		Charlotte Salzmann	mit MB, Erwin & Sepp	1			flächig, Ansaat rund um Fläche 1 auf der "Frühschnittfläche"				5			Pfl. und Samen: Trüllikon		2010-03-27 00:00:00	KarinMarti	
265300	Muscari comosum (L.) Mill.	kein Eintrag			5A9F983F-C831-43C0-A366-F4251D8E5157	16	Eglisau, Eglisgrund	angesiedelt, vor Beginn Aktionsplan	2008	682200	268500	448BD8F2-C7BC-45E8-8291-92A6ABEDBB8D	1	Eglisau	Eglisgrund, Frühschnittfläche	angesiedelt, vor Beginn Aktionsplan	0		682200	268500								Charlotte Salzmann	1	2008						1	67F5570C-75B3-4BA8-86F2-8CE32295F8E5	2008	2008-11-12 00:00:00	Ansiedlung: Ansaat und Auspflanzung		Charlotte Salzmann	mit MB, Erwin & Sepp	1			Pfl.: in einer Linie, Samen: flächig				5			Pfl.: 1052.9, Samen: Trüllikon		2010-03-27 00:00:00	KarinMarti	
265300	Muscari comosum (L.) Mill.	kein Eintrag			162622B5-AD29-472D-907D-F4F093286A84	17	Hüntwangen, Eichlihau	nur angesät	2009	679050	271477	CD28F32E-F761-4D90-B4D9-D53A2F43B364	1	Hüntwangen	Eichlihau, gr. Kalkfläche	nur angesät	0		679050	271477								Regula Langenauer	1	2009						1	9285C100-8771-4202-B11D-D2FAD1287FEC	2009	2009-11-11 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	mit ChS, Equippe (Heidi, Yves)	1			flächig							AK 1052.9		2010-03-27 00:00:00	KarinMarti	
265300	Muscari comosum (L.) Mill.	kein Eintrag			162622B5-AD29-472D-907D-F4F093286A84	17	Hüntwangen, Eichlihau	nur angesät	2009	679050	271477	CD28F32E-F761-4D90-B4D9-D53A2F43B364	1	Hüntwangen	Eichlihau, gr. Kalkfläche	nur angesät	0		679050	271477								Andreas Keel	1	2009						1	86EC47D0-B609-448E-A690-AD54B11ABDE5	2010	2010-11-24 00:00:00	Ansiedlung: Ansaat		Andreas Keel												Winterthur 1072.5				
265300	Muscari comosum (L.) Mill.	kein Eintrag			162622B5-AD29-472D-907D-F4F093286A84	17	Hüntwangen, Eichlihau	nur angesät	2009	679050	271477	CD28F32E-F761-4D90-B4D9-D53A2F43B364	1	Hüntwangen	Eichlihau, gr. Kalkfläche	nur angesät	0		679050	271477								Karin Sartori	1	2009						1	853903f2-1f44-11e1-9fe9-003048cd3590	2011	2011-10-25 00:00:00	Ansiedlung: Ansaat		Karin Sartori	mit René und Equippe (Martin, Lukas)	1			Samen frei verteilt, in freie Flächen; viele Samen							Trüllikon; 1052.9; 340; Ursula Brünnger		2011-12-05 14:26:32	sartori	
265300	Muscari comosum (L.) Mill.	kein Eintrag			f59605f8-904e-11e0-95ab-003048cd3590	18	Eglisau, Stampfi	nur angesät	2011			c98c9a8e-904f-11e0-95ab-003048cd3590	1	Eglisau	Stampfi	nur angesät			680564	270421								Karin Sartori	1	2011							1c61ac18-9050-11e0-95ab-003048cd3590	2011	2011-03-08 00:00:00	Ansiedlung: Ansaat		Karin Sartori		1			linear	nördlich entlang der Fläche						b. Winterthur 1072.5	2010 aus GAW	2011-06-06 17:17:37	topos	
266200	Myosotis discolor Pers.	kein AP			877F185B-FD49-496D-BD58-57ECFF4D8445	1	Glattfelden, Autobahnböschung	nur angesät	2002	678950	268920	2C644262-5EA8-415D-BAE8-7854AFD0805F	1	Glattfelden	Autobahnböschung	nur angesät	0		678950	268920		395				südexponierte sehr trockene Böschung			1	2002	Kanton Zürich, Baudirektion, Tiefbauamt			??	keine	1	3B59F9F0-874F-40F2-A9FA-B3187E0E44F7	2002	2002-03-15 00:00:00	Ansiedlung: Ansaat				0										Sundgau (M. Bolliger)	2001	2010-03-27 00:00:00	KarinMarti	
266700	Myosotis rehsteineri Wartm.	kein AP			CD716C9B-B4A9-4076-ADFF-2BD8128A80D2	1	Weiach, Steinlochäcker/Leberen	angesiedelt, vor Beginn Aktionsplan	2005	675445	268800	94380CF8-4EAB-4CA2-A232-82C1ECC5E99A	1	Weiach	Steinlochäcker/Leberen,  'Fläche 8/Fläche 9/Fläche 10/Fläche 12'	angesiedelt, vor Beginn Aktionsplan	0		675445	268800	100	360						Regula Langenauer	1	2005		Andreas Keel	Naturschutzgebiet			1	D5ADE0F6-33D3-4D2B-A336-D44056A99E1D	2005	2005-10-27 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							38			Hegne D		2010-03-27 00:00:00	KarinMarti	
266700	Myosotis rehsteineri Wartm.	kein AP			CD716C9B-B4A9-4076-ADFF-2BD8128A80D2	1	Weiach, Steinlochäcker/Leberen	angesiedelt, vor Beginn Aktionsplan	2005	675445	268800	CF00C1E0-2399-480C-BB9D-11776C6FD1A2	2	Weiach	Steinlochäcker/Leberen, Unten, Fl. W5/ 14	angesiedelt, vor Beginn Aktionsplan	0		675509	268775						Unten, Süd, Mitte		Regula Langenauer	1	2008						0	7B95CC54-3EF1-46FE-BAB4-108D5ACAF795	2008	2008-10-20 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		1			flächig				24			Hegne D		2010-03-27 00:00:00	KarinMarti	
266700	Myosotis rehsteineri Wartm.	kein AP			CD716C9B-B4A9-4076-ADFF-2BD8128A80D2	1	Weiach, Steinlochäcker/Leberen	angesiedelt, vor Beginn Aktionsplan	2005	675445	268800	33f4dc34-8793-11e1-9fe9-003048cd3590	3	Weiach	Steinlochäcker/Leberen, Unten, Fl. W5/14 Nordost	angesiedelt, vor Beginn Aktionsplan			675522	268777	10							Karin Sartori	1	2012							fa1af826-8793-11e1-9fe9-003048cd3590	2012	2012-03-22 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	Auspflanzung mit Hans und Sepp von der Equipe	1			frei verteilt	in 6 m Distanz zum Weier W5 gepflanzt, Mysotis zusammen mit Ranunculus reptans, zweite Fläche mit Equisetum ramosissimum			10	10		Hegne		2012-04-16 10:11:57	topos	
266700	Myosotis rehsteineri Wartm.	kein AP			F2601320-385B-41B7-9A28-FFB39620F287	2	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2008	675827	269104	B8DB1B8F-2182-4B4B-81C9-1BAEA27EF18A	1	Weiach	Schlammabsetzbecken, TF 103, Fl. 8	angesiedelt, vor Beginn Aktionsplan	0		675827	269104						grenzt an TF 104, z.T. im Wasser		Regula Langenauer	1	2008						1	3039AC94-0399-41DE-AF47-46A54A9E0EE7	2008	2008-10-15 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit RD, MB, Felix Bösch, Heidi & Ahmad	1			in einer Linie				36			Hegne, D		2010-03-27 00:00:00	KarinMarti	
266700	Myosotis rehsteineri Wartm.	kein AP			F2601320-385B-41B7-9A28-FFB39620F287	2	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2008	675827	269104	95BE24CC-BFB7-4C97-BE51-268CEB439B37	2	Weiach	Schlammabsetzbecken, TF 103, Fl. 10	angesiedelt, vor Beginn Aktionsplan	0		675862	269054								Regula Langenauer	1	2009						0	9D998CA0-5C1C-4DDE-863E-A95BB65C172D	2009	2009-03-26 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit ChS, Hans, Simon (klein)	1							10	1		Hegne D		2010-03-27 00:00:00	KarinMarti	
266700	Myosotis rehsteineri Wartm.	kein AP			947c5178-929c-11e0-95ab-003048cd3590	3	Rheinau, Rüteren/Strickboden	angesiedelt, vor Beginn Aktionsplan	2011	687447	275203	b1e6ab00-929c-11e0-95ab-003048cd3590	1	Rheinau	P1 Süd	angesiedelt, vor Beginn Aktionsplan			687447	275203								Karin Sartori	1	2010						1	ef02ac32-929c-11e0-95ab-003048cd3590	2010	2010-12-08 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Regula Langenauer	1				zufällig	Pföstli		3	3		Hegau D		2011-06-09 15:32:34	topos	
266700	Myosotis rehsteineri Wartm.	kein AP			947c5178-929c-11e0-95ab-003048cd3590	3	Rheinau, Rüteren/Strickboden	angesiedelt, vor Beginn Aktionsplan	2011	687447	275203	00e8661c-929d-11e0-95ab-003048cd3590	2	Rheinau	P2 Süd	angesiedelt, vor Beginn Aktionsplan			687506	275097								Karin Sartori	1	2010							27c9c122-929d-11e0-95ab-003048cd3590	2010	2010-12-08 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Regula Langenauer	1				zufällig	Pföstli		3	3		Hegau D		2011-06-09 15:34:09	topos	
266700	Myosotis rehsteineri Wartm.	kein AP			947c5178-929c-11e0-95ab-003048cd3590	3	Rheinau, Rüteren/Strickboden	angesiedelt, vor Beginn Aktionsplan	2011	687447	275203	4551e148-929d-11e0-95ab-003048cd3590	3	Rheinau	P3 Süd	angesiedelt, vor Beginn Aktionsplan			687528	275067								Karin Sartori	1	2010							6b11b8cc-929d-11e0-95ab-003048cd3590	2010	2010-12-08 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Regula Langenauer	1				zufällig	Pföstli		3	3		Hegau D		2011-06-09 15:36:02	topos	
266700	Myosotis rehsteineri Wartm.	kein AP			9074d0ea-92a2-11e0-95ab-003048cd3590	4	Winkel, Grabenwis	angesiedelt, vor Beginn Aktionsplan	2011	683678	259250	a1a30e0e-92a2-11e0-95ab-003048cd3590	1	Winkel	Grabenwis	angesiedelt, vor Beginn Aktionsplan			683678	259250								Andreas Keel	1	2011						1	f036c65a-92a2-11e0-95ab-003048cd3590	2011	2011-03-10 00:00:00	Ansiedlung: Anpflanzung		Andreas Keel		1							24	24		Hegau D		2011-06-09 16:18:44	topos	
266700	Myosotis rehsteineri Wartm.	kein AP			39600c96-2a2a-11e1-9fe9-003048cd3590	5	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2011	678518	271333	8f903186-2a2a-11e1-9fe9-003048cd3590	1	Wasterkingen	ZdW, neue Teiche	angesiedelt, vor Beginn Aktionsplan			678518	271333						4 Teiche		Karin Sartori	1	2011						1	cab3e4e2-2a2a-11e1-9fe9-003048cd3590	2011	2011-10-20 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Felix und Equippe (Erwin, Yves, Lukas)	1			7 Pfl. am westlichsten Teich; 8 Pfl. am östlichsten Teich				15			Altnau 2304, Güttingen 2303		2011-12-19 11:20:58	sartori	
266700	Myosotis rehsteineri Wartm.	kein AP			93805056-8799-11e1-9fe9-003048cd3590	6	Weiach, Becken Ost	angesiedelt, vor Beginn Aktionsplan	2012	675916	269046	e64bf646-8799-11e1-9fe9-003048cd3590	1	Weiach	Becken Ost, Nordrand	angesiedelt, vor Beginn Aktionsplan			675916	269046	30							Karin Sartori	1	2012						1	151517d2-879a-11e1-9fe9-003048cd3590	2012	2012-03-22 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Hans und Sepp von der Equipe	1			in Linie	am nord-östlichen Rand des Becken Ost, in einer Linie wurde Myosotis zusammen mit Ranunculus reptans angepflanzt, ca. jeden 1/2 m, zweite Linie oberhalb mit Equisetum ramosissimum (0.5m Distanz)			26	26		Hegne		2012-04-16 10:11:31	topos	
267400	Myosurus minimus L.	kein AP			C3B19DD7-409B-4251-A0D4-01AE7A80CE67	1	Weiach, Schlammabsetzungsbecken West	nur angesät	2008	675860	269047	410DD8C5-F380-4637-B9B6-C0B7B8BB670F	1	Weiach	Schlammabasetzungsbecken, TF 103	nur angesät	0		675860	269047						nordöstlich der Fl.1		Regula Langenauer	1	2008						1	4E59FA70-490A-47C5-92B0-2BA5C7195EAA	2008	2008-10-20 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	mit RD, MB, MV, Heidi & Sepp & Ives	1			flächig							Solothurn		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			C25B43E1-D6CC-4FCA-93E3-A1F33880017F	1	Wädenswil, Seeriet	angesiedelt, vor Beginn Aktionsplan	2005	691765	233550	8BB1C54C-640B-4544-BD94-E5BB781F90E4	1	Au/Wädenswil	Seeriet	angesiedelt, vor Beginn Aktionsplan	0		691765	233550		410				Neugestaltungsfläche, neue Teiche		Regula Dickenmann	1	2005		R. Kerst	Naturschutzgebiet		1xjährlich ab 1.9.	1	FDDE620E-C979-4F12-B53C-BD73E8F509CD	2005	2005-10-27 00:00:00	Ansiedlung: Anpflanzung		Regula Dickenmann		0							75					2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			28B8E295-C2D6-4CB8-8C31-3A4E67CD01D3	2	Geroldswil, Auen	angesiedelt, vor Beginn Aktionsplan	2005			18F6B5E2-A020-4D26-9217-293BBC6BAD4A	1	Geroldswil	Auen	angesiedelt, vor Beginn Aktionsplan	0		673030	252290								creato	1	2005						0	3E42ECBD-13BC-4B1C-ABCA-F64A9F85AF4A	2005	2005-10-26 00:00:00	Ansiedlung: Anpflanzung		creato		0												2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			28B8E295-C2D6-4CB8-8C31-3A4E67CD01D3	2	Geroldswil, Auen	angesiedelt, vor Beginn Aktionsplan	2005			2180BDC9-D0DC-4479-A905-DC04D9F0A26E	2	Geroldswil	Auen	angesiedelt, vor Beginn Aktionsplan	0		673030	252290						im Auenbereich		Regula Dickenmann	1	2005			Naturschutzgebiet			0	49D13EA8-F82D-434F-BB4A-98D32EF8F773	2005	2005-10-26 00:00:00	Ansiedlung: Anpflanzung		Regula Dickenmann		0							15					2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			6E7F1C84-DAB6-4174-BD53-73D516CBE426	3	Hüntwangen, Loch Nord	angesiedelt, vor Beginn Aktionsplan	2005	680810	271845	CC4DCB9D-FB4D-432A-8B1E-2612DAB1B110	1	Hüntwangen	Loch Nord	angesiedelt, vor Beginn Aktionsplan	0		680810	271845	50	395						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	76078E51-229C-458F-9A88-8054B00A5DD2	2005	2005-11-10 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							4			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			5DA77004-B7B3-455B-9375-8CF95A6B3A40	4	Hüntwangen, Loch Süd	angesiedelt, vor Beginn Aktionsplan	2004	680850	271650	03575AA3-1279-4AEC-AD89-FE8EDCC9A6C2	1	Hüntwangen	Loch Süd	angesiedelt, vor Beginn Aktionsplan	0		680850	271650	100	380				Ebene mit Sand, Kies und Schotter		Isabelle Flöss	1	2004						1	F3237DBC-7491-4F73-AF1D-8CEF8C02C6D8	2004	2004-12-01 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							4			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			91AC70BE-80E2-4463-82F6-DA5CE8A2F813	5	Pfungen, Lehmgrube Bruni	angesiedelt, vor Beginn Aktionsplan	2005			2BCED03F-1FB2-43E3-8A95-20D1FA01B479	1	Pfungen	Lehmgrube Bruni	angesiedelt, vor Beginn Aktionsplan	0		691905	263510	20	390							1	2005		Eugen Temperle	Naturschutzgebiet			0	3BA93D05-8E78-4F17-BFBC-9016144FD5D0							0												2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			91AC70BE-80E2-4463-82F6-DA5CE8A2F813	5	Pfungen, Lehmgrube Bruni	angesiedelt, vor Beginn Aktionsplan	2005			2BCED03F-1FB2-43E3-8A95-20D1FA01B479	1	Pfungen	Lehmgrube Bruni	angesiedelt, vor Beginn Aktionsplan	0		691905	263510	20	390						Regula Langenauer	1	2005		Eugen Temperle	Naturschutzgebiet			0	5B75D3FB-7BB9-47EB-9AE8-A26524177A13	2005	2005-11-18 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							4			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			91AC70BE-80E2-4463-82F6-DA5CE8A2F813	5	Pfungen, Lehmgrube Bruni	angesiedelt, vor Beginn Aktionsplan	2005			4B533464-3879-467F-AA98-5854D86FA1C2	2	Pfungen	Lehmgrube Bruni	angesiedelt, vor Beginn Aktionsplan	0		691950	263475	125	397				untere Kiesfläche	1798	Isabelle Flöss	1	2005						0	6A3AD396-C523-45E0-9C2F-3523A7D9681E	2005	2005-03-21 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							5			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			5C5638EE-4A58-4773-80B8-B4271CB60DF1	6	Wasterkingen, KG Rain	angesiedelt, vor Beginn Aktionsplan	2005	677950	271750	6B215B54-46A1-4DDF-B11A-41941BD1C94B	1	Wasterkingen	KG Rain	angesiedelt, vor Beginn Aktionsplan	0		677950	271750		405				2004 neugestaltete Fläche		Isabelle Flöss	1	2005						1	9E1B096F-2E0A-4097-BEBD-48574D31F8A6	2005	2005-03-19 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss		0							2			Ottenbach	-	2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			1CA8328C-493C-42DB-B35B-F5CB294E7370	8	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	2003	675810	269015	D207EE2C-4340-4118-A941-2339405B42C3	1	Weiach	KG Rüteren, Ost, PFlFl8	angesiedelt, vor Beginn Aktionsplan	0		675900	269000	50	350				Wasserüberrieselter Kiesrohoden, Hangfuss		Regula Langenauer	1	2003		Andreas Keel				1	AD5F31EB-34E9-4B09-8DB9-450E4256F81E	2003	2003-11-05 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							2			Reusstal, Kiesgrube Ottenbach 		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			1CA8328C-493C-42DB-B35B-F5CB294E7370	8	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	2003	675810	269015	48462129-4E03-41FC-905F-981F61E3DB63	1	Weiach	KG Rüteren	angesiedelt, vor Beginn Aktionsplan	0		675810	269015	20	350						Regula Langenauer	1	2005		Regula Langenauer	Naturschutzgebiet			1	853717FA-EDF0-4D97-815C-F939EB3C7D19	2005	2005-10-27 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer		0							8			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			8A7E9E0A-4AAE-4946-ADF7-6BF140EC9D2B	9	Weiach, Steinlochäcker/Leberen	angesiedelt, vor Beginn Aktionsplan	2004	675520	268980	CB0F32F2-13F2-4E6F-8401-41164AF0168A	1	Weiach	Steinlochäcker/Leberen, West, oben/Nord	angesiedelt, vor Beginn Aktionsplan	0		675520	268980	90	380				Sandfläche, S-exponiert		Isabelle Flöss	1	2004						1	A028FA23-26B0-45A2-B4C4-9E185FCE8838	2004	2004-12-16 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss	Auspflanzdaten: 16.12.2004/ 21.03.2005; Anzahl Pflanzen (2+3)	1							5			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			D2BBE3BA-B9BC-4257-ABEF-BD271AFAA91F	10	Birmensdorf, Reppisch	angesiedelt, vor Beginn Aktionsplan	2008	674578	245925	5AD88ACB-3652-4FD2-B41D-D80EABC4FFA1	1	Birmensdorf (ZH)	Reppisch	angesiedelt, vor Beginn Aktionsplan	0		674578	245925								Charlotte Salzmann	1	2008						1	8EE79C37-1353-4A96-9AFD-15431AC5D3B8	2008	2008-10-21 00:00:00	Ansiedlung: Anpflanzung		Charlotte Salzmann	mit KS, MV, Heidi	1			eingehagt				2			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			892B3EC9-38A0-4AB1-BFBB-5747ABE21080	11	Kyburg, Tössufer Weidtobel	angesiedelt, vor Beginn Aktionsplan	2009	697720	257290	393BCB0A-783F-4D0F-A856-78B9E0EB1586	1	Kyburg	Tössufer Weidtobel	angesiedelt, vor Beginn Aktionsplan	0		697720	257290						bei Bachmündung Weidtobel		Karin Marti	1	2009						1	5565A797-156C-4F04-907C-8A990EC5E96E	2009	2009-04-22 00:00:00	Ansiedlung: Anpflanzung		Karin Marti		1							6			Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			8E62DC35-F6D2-463A-8042-D378D6C0B47A	12	Kyburg, Tössufer Weieracher	angesiedelt, vor Beginn Aktionsplan	2009			09C02266-8602-4AE0-80EA-0428E948048B	1	Kyburg	Tössufer Weieracher	angesiedelt, vor Beginn Aktionsplan	0		697288	257540						Tössufer bei Weieracher, auf Kiesinsel		Karin Marti	1	2009						0	3020CFDB-0471-4F79-B4D0-EA0F1F79A447	2009	2009-04-22 00:00:00	Ansiedlung: Anpflanzung		Karin Marti		1							4			ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			B3315280-78A8-47F5-B49B-7EB201455B7B	13	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2009	675825	269050	E52CD634-5BB7-494C-9138-84222516E7F1	1	Weiach	Becken West	angesiedelt, vor Beginn Aktionsplan	0		675825	269050								Charlotte Salzmann	1	2009						0	FAC1F2AC-1997-4B5C-A7E7-070A540207D9	2009	2009-11-24 00:00:00	Ansiedlung: Anpflanzung		Charlotte Salzmann	mit KS, Equippe (Heidi, Simon)	1			in 5er Gruppe				10	2		Ottenbach		2010-03-27 00:00:00	KarinMarti	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			B3315280-78A8-47F5-B49B-7EB201455B7B	13	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2009	675825	269050	E52CD634-5BB7-494C-9138-84222516E7F1	1	Weiach	Becken West	angesiedelt, vor Beginn Aktionsplan	0		675825	269050								Charlotte Salzmann	1	2009						0	59cb1864-2753-11e2-a78a-003048cd3590	2012	2012-10-26 00:00:00	Ansiedlung: Anpflanzung		Charlotte Salzmann	mit MM, GO, UDienst, RS	1				Entlang der nassen Stelle (Becken)	Südöstlich des Markierung M11, jede Pflanze mit Einzelschutz		12	4		Ottenbach		2012-11-12 11:24:16	luedi	
267500	Myricaria germanica (L.) Desv.	kein Eintrag			dec899e8-2725-11e2-a78a-003048cd3590	14	Weiach, Becken Ost	angesiedelt, vor Beginn Aktionsplan	2012	675950		f2612ae2-2725-11e2-a78a-003048cd3590	1	Weiach	Becken Ost	angesiedelt, vor Beginn Aktionsplan			675950	269015								Charlotte Salzmann	1	2012							0fbd62ae-2726-11e2-a78a-003048cd3590	2012	2012-10-26 00:00:00	Ansiedlung: Anpflanzung		Charlotte Salzmann	mit MM, GO, UDienst und RS	1			Linie		Jede Pflanze mit Einzelschutz		4	4		Ottenbach		2012-11-05 09:53:28	luedi	
268000	Myrrhis odorata (L.) Scop.	kein Eintrag			49282954-6DB0-4932-824C-4824A755645A	1	Regensberg/Steinmaur, Schmidhalden	nur angesät	2004	675725	259800	C1BD9941-C6C3-4096-9C17-5B58E1D7BCB8	1	Regensberg / Steinmaur	Schmidhalden	nur angesät	0		675725	259800						auf Schotterfläche + entlang Felswand		Isabelle Flöss	1	2004						1	01DC03B8-64ED-4007-9585-99B4C6F8D8AF	2004	2004-01-17 00:00:00	Ansiedlung: Ansaat		Isabelle Flöss		0												2010-03-27 00:00:00	KarinMarti	
272400	Nuphar pumila (Timm) DC.	erstellt	2001	in Umsetzung	C865986F-A134-4093-AF56-77C7F783CFE2	1	Bubikon, Kämmmoosweiher	autochthon	1875	705200	235400	9F0B6F1B-A63D-4DD6-9BB9-5CF355D27A74	1	Bubikon	Kämmmoosweiher	autochthon	0		705200	235400	500	495				Grösster Teil der Populationen in westlicher Hälfte des Weihers			1	1875		Werner Honegger, Förster			keine	1	F572D617-70F9-4743-97F0-2876B77AFC08	2002		Problemarten bekämpfen	Entfernen von Nuphar lutea soweit möglich. Entsorgen des gejäteten Pflanzenmaterials. 			0										Kämmoosweiher Bubikon		2010-03-27 00:00:00	KarinMarti	
272400	Nuphar pumila (Timm) DC.	erstellt	2001	in Umsetzung	C865986F-A134-4093-AF56-77C7F783CFE2	1	Bubikon, Kämmmoosweiher	autochthon	1875	705200	235400	9F0B6F1B-A63D-4DD6-9BB9-5CF355D27A74	1	Bubikon	Kämmmoosweiher	autochthon	0		705200	235400	500	495				Grösster Teil der Populationen in westlicher Hälfte des Weihers		Claudia Huber	1	1875		Werner Honegger, Förster			keine	1	E49F03C4-6AA3-488C-9641-F5B676D13BA3	2008	2008-08-21 00:00:00	Ansiedlung: Anpflanzung		Claudia Huber	Auspflanzung durch Silvia Ganther	1	Auspflanzplan S.Ganther			37 Pflanzen à 2 Rhizombündel		74		1		Kämmoos	24.10.08	2010-03-27 00:00:00	KarinMarti	
272400	Nuphar pumila (Timm) DC.	erstellt	2001	in Umsetzung	C865986F-A134-4093-AF56-77C7F783CFE2	1	Bubikon, Kämmmoosweiher	autochthon	1875	705200	235400	9F0B6F1B-A63D-4DD6-9BB9-5CF355D27A74	1	Bubikon	Kämmmoosweiher	autochthon	0		705200	235400	500	495				Grösster Teil der Populationen in westlicher Hälfte des Weihers		Claudia Huber	1	1875		Werner Honegger, Förster			keine	1	A31FC6FA-6F0D-4F7A-9CA3-C483504FB725	2008	2008-08-28 00:00:00	Problemarten bekämpfen	Jäten von Nuphar lutea	Claudia Huber	Versuchsweises Jäten in der Nähe von N.pumila-Beständen (ca. 10 m2)	1												2010-03-27 00:00:00	KarinMarti	
